# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug 26 23:24:01 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
loc_rowid,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
2116,Kepler-1039 b,Kepler-1039,1,1,Transit,0.93488424200,0.00000087500,-0.00000087500,0,0.0171400000,0.0001100000,-0.0001100000,0,1.46000000,0.09000000,-0.22000000,0,0.13025248,0.00802926,-0.01962709,0,2.73000000,,,0,0.00859000,,,0,4.820000,,,0,0.000000,,,0
2117,Kepler-104 b,Kepler-104,2,3,Transit,11.42754800000,0.00001500000,-0.00001500000,0,0.0940000000,,,0,3.10000000,0.53000000,-0.53000000,0,0.27700000,0.04700000,-0.04700000,0,19.60000000,14.50000000,-12.40000000,0,0.06200000,0.04600000,-0.03900000,0,4.064848,1.164884,-1.164884,0,0.000000,,,0
2118,Kepler-104 c,Kepler-104,2,3,Transit,23.66820500000,0.00005600000,-0.00005600000,0,0.1530000000,,,0,3.13000000,0.55000000,-0.55000000,0,0.27900000,0.04900000,-0.04900000,0,7.14430805,3.89355224,-3.89355224,0,0.02247458,0.01225049,-0.01225049,0,2.994855,1.640907,-1.640907,0,0.000000,,,0
2119,Kepler-104 d,Kepler-104,2,3,Transit,51.75539400000,0.00016000000,-0.00016000000,0,0.2570000000,,,0,3.58000000,0.61000000,-0.61000000,0,0.31900000,0.05400000,-0.05400000,0,5.54022107,4.62828103,-4.62828103,0,0.01743092,0.01456220,-0.01456220,0,1.668541,1.402812,-1.402812,0,0.000000,,,0
2120,Kepler-1040 b,Kepler-1040,1,1,Transit,201.12140000000,0.00194500000,-0.00194500000,0,0.6724900000,0.0076600000,-0.0076600000,0,2.08000000,0.18000000,-0.10000000,0,0.18556517,0.01605852,-0.00892140,0,4.98000000,,,0,0.01570000,,,0,3.040000,,,0,0.000000,,,0
2121,Kepler-1041 b,Kepler-1041,1,1,Transit,24.75764210000,0.00011120000,-0.00011120000,0,0.1688000000,,,0,2.94000000,0.62000000,-0.53000000,0,0.26228923,0.05531270,-0.04728343,0,8.96000000,,,0,0.02820000,,,0,1.940000,,,0,0.000000,,,0
2122,Kepler-1042 b,Kepler-1042,1,1,Transit,10.13202575000,0.00003028000,-0.00003028000,0,0.0756000000,,,0,2.19000000,0.11000000,-0.16000000,0,0.19537871,0.00981354,-0.01427424,0,5.43000000,,,0,0.01710000,,,0,2.840000,,,0,0.000000,,,0
2123,Kepler-1043 b,Kepler-1043,1,1,Transit,38.50533980000,0.00017850000,-0.00017850000,0,0.2159000000,,,0,2.55000000,0.39000000,-0.24000000,0,0.22749576,0.03479347,-0.02141137,0,7.04000000,,,0,0.02210000,,,0,2.330000,,,0,0.000000,,,0
2124,Kepler-1044 b,Kepler-1044,1,1,Transit,6.77408868000,0.00001867000,-0.00001867000,0,0.0741000000,,,0,2.67000000,0.62000000,-0.29000000,0,0.23820145,0.05531270,-0.02587207,0,7.61000000,,,0,0.02390000,,,0,2.200000,,,0,0.000000,,,0
2125,Kepler-1045 b,Kepler-1045,1,1,Transit,26.41045478000,0.00007194000,-0.00007194000,0,0.1616000000,,,0,2.69000000,0.21000000,-0.16000000,0,0.23998573,0.01873495,-0.01427424,0,7.70000000,,,0,0.02420000,,,0,2.170000,,,0,0.000000,,,0
2126,Kepler-1046 b,Kepler-1046,1,1,Transit,14.37508035000,0.00004094000,-0.00004094000,0,0.1185800000,0.0011900000,-0.0011900000,0,1.71000000,0.12000000,-0.11000000,0,0.15255598,0.01070568,-0.00981354,0,3.57000000,,,0,0.01120000,,,0,3.920000,,,0,0.000000,,,0
2127,Kepler-1047 b,Kepler-1047,1,2,Transit,56.18868870000,0.00027560000,-0.00027560000,0,0.2987100000,0.0054500000,-0.0054500000,0,2.09000000,0.26000000,-0.17000000,0,0.18645731,0.02319565,-0.01516638,0,5.02000000,,,0,0.01580000,,,0,3.020000,,,0,0.000000,,,0
2128,Kepler-1047 c,Kepler-1047,1,2,Transit,3.18897601000,0.00002038000,-0.00002038000,0,0.0441300000,0.0008000000,-0.0008000000,0,0.99000000,0.13000000,-0.09000000,0,0.08832188,0.01159782,-0.00802926,0,0.93700000,,,0,0.00295000,,,0,5.310000,,,0,0.000000,,,0
2129,Kepler-1048 b,Kepler-1048,1,1,Transit,6.92101021000,0.00002415000,-0.00002415000,0,0.0590000000,,,0,1.61000000,0.09000000,-0.08000000,0,0.14363458,0.00802926,-0.00713712,0,3.22000000,,,0,0.01010000,,,0,4.240000,,,0,0.000000,,,0
2130,Kepler-1049 b,Kepler-1049,1,1,Transit,3.27346073600,0.00000530500,-0.00000530500,0,0.0349000000,,,0,0.95000000,0.10000000,-0.16000000,0,0.08475332,0.00892140,-0.01427424,0,0.80900000,,,0,0.00254000,,,0,5.180000,,,0,0.000000,,,0
2131,Kepler-105 b,Kepler-105,1,2,Transit,5.41220340000,0.00000040000,-0.00000040000,0,0.0601600000,0.0006700000,-0.0006700000,0,2.53000000,0.07000000,-0.07000000,0,0.22571187,0.00624499,-0.00624499,0,10.80000000,2.30000000,-2.30000000,0,0.03398060,0.00723661,-0.00723661,0,3.680000,0.840000,-0.840000,0,0.020000,0.020000,-0.020000,0
2132,Kepler-105 c,Kepler-105,1,2,Transit,7.12592000000,0.00001000000,-0.00001000000,0,0.0722900000,0.0008100000,-0.0008100000,0,1.44000000,0.04000000,-0.04000000,0,0.12846842,0.00356857,-0.00356857,0,5.60000000,1.20000000,-1.20000000,0,0.01761957,0.00377562,-0.00377562,0,10.400000,2.390000,-2.390000,0,0.020000,0.020000,-0.020000,0
2133,Kepler-1050 b,Kepler-1050,1,2,Transit,15.37875460000,0.00006915000,-0.00006915000,0,0.1235300000,0.0010500000,-0.0010500000,0,1.60000000,0.48000000,-0.18000000,0,0.14274244,0.04282273,-0.01605852,0,3.19000000,,,0,0.01000000,,,0,4.280000,,,0,0.000000,,,0
2134,Kepler-1050 c,Kepler-1050,1,2,Transit,21.12845690000,0.00011200000,-0.00011200000,0,0.1526400000,0.0013200000,-0.0013200000,0,1.48000000,0.35000000,-0.16000000,0,0.13203676,0.03122491,-0.01427424,0,2.79000000,,,0,0.00879000,,,0,4.730000,,,0,0.000000,,,0
2135,Kepler-1051 b,Kepler-1051,1,1,Transit,25.96200249000,0.00008634000,-0.00008634000,0,0.1839500000,0.0011100000,-0.0011100000,0,3.40000000,1.23000000,-0.67000000,0,0.30332768,0.10973325,-0.05977340,0,11.50000000,,,0,0.03610000,,,0,1.610000,,,0,0.000000,,,0
2136,Kepler-1052 b,Kepler-1052,1,2,Transit,34.85382760000,0.00012600000,-0.00012600000,0,0.2098800000,0.0014600000,-0.0014600000,0,2.93000000,0.54000000,-0.31000000,0,0.26139709,0.04817557,-0.02765635,0,8.91000000,,,0,0.02800000,,,0,1.950000,,,0,0.000000,,,0
2137,Kepler-1052 c,Kepler-1052,1,2,Transit,180.92172900000,0.00282600000,-0.00282600000,0,0.6135000000,,,0,2.30000000,0.54000000,-0.19000000,0,0.20519261,0.04817566,-0.01695069,0,5.90000000,,,0,0.01860000,,,0,2.660000,,,0,0.000000,,,0
2138,Kepler-1053 b,Kepler-1053,1,1,Transit,2.41435165400,0.00000253800,-0.00000253800,0,0.0315000000,,,0,0.98000000,0.05000000,-0.04000000,0,0.08742974,0.00446070,-0.00356856,0,0.90400000,,,0,0.00284000,,,0,5.280000,,,0,0.000000,,,0
2139,Kepler-1054 b,Kepler-1054,1,1,Transit,4.30655689000,0.00001426000,-0.00001426000,0,0.0554200000,0.0003600000,-0.0003600000,0,2.63000000,1.15000000,-0.53000000,0,0.23463288,0.10259613,-0.04728343,0,7.41000000,,,0,0.02330000,,,0,2.240000,,,0,0.000000,,,0
2140,Kepler-1055 b,Kepler-1055,1,1,Transit,2.29503623300,0.00000347100,-0.00000347100,0,0.0335000000,0.0002000000,-0.0002000000,0,1.23000000,0.07000000,-0.06000000,0,0.10973325,0.00624498,-0.00535284,0,2.04000000,,,0,0.00642000,,,0,6.020000,,,0,0.000000,,,0
2141,Kepler-1056 b,Kepler-1056,1,1,Transit,27.49560600000,0.00014570000,-0.00014570000,0,0.1629000000,,,0,3.01000000,1.33000000,-0.60000000,0,0.26853421,0.11865465,-0.05352841,0,9.32000000,,,0,0.02930000,,,0,1.880000,,,0,0.000000,,,0
2142,Kepler-1057 b,Kepler-1057,1,1,Transit,14.08827448000,0.00004045000,-0.00004045000,0,0.1138000000,,,0,3.36000000,1.10000000,-0.52000000,0,0.29975912,0.09813543,-0.04639129,0,11.20000000,,,0,0.03540000,,,0,1.620000,,,0,0.000000,,,0
2143,Kepler-1058 b,Kepler-1058,1,1,Transit,110.96546000000,0.00114600000,-0.00114600000,0,0.3679000000,,,0,2.72000000,0.11000000,-0.32000000,0,0.24266215,0.00981354,-0.02854849,0,7.85000000,,,0,0.02470000,,,0,2.140000,,,0,0.000000,,,0
2144,Kepler-1059 b,Kepler-1059,1,1,Transit,3.76419104800,0.00000954500,-0.00000954500,0,0.0440000000,,,0,1.73000000,0.12000000,-0.15000000,0,0.15434026,0.01070568,-0.01338210,0,3.64000000,,,0,0.01150000,,,0,3.860000,,,0,0.000000,,,0
2145,Kepler-106 b,Kepler-106,1,4,Transit,6.16486000000,,,0,0.0649100000,0.0007600000,-0.0007600000,0,0.82000000,0.11000000,-0.11000000,0,0.07300000,0.01000000,-0.01000000,0,5.30000000,,,1,0.01667558,,,1,,,,,0.000000,,,0
2146,Kepler-106 c,Kepler-106,1,4,Transit,13.57080000000,,,0,0.1098700000,0.0012800000,-0.0012800000,0,2.50000000,0.32000000,-0.32000000,0,0.22300000,0.02900000,-0.02900000,0,10.44000000,3.20000000,-3.20000000,0,0.03300000,0.01000000,-0.01000000,0,3.280000,1.560000,-1.560000,0,0.000000,,,0
2147,Kepler-106 d,Kepler-106,1,4,Transit,23.98020000000,,,0,0.1606300000,0.0019000000,-0.0019000000,0,0.95000000,0.13000000,-0.13000000,0,0.08500000,0.01200000,-0.01200000,0,8.10000000,,,1,0.02548532,,,1,,,,,0.000000,,,0
2148,Kepler-106 e,Kepler-106,1,4,Transit,43.84450000000,,,0,0.2400600000,0.0028400000,-0.0028400000,0,2.56000000,0.33000000,-0.33000000,0,0.22800000,0.02900000,-0.02900000,0,11.17000000,5.80000000,-5.80000000,0,0.03500000,0.01800000,-0.01800000,0,3.100000,2.070000,-2.070000,0,0.000000,,,0
2149,Kepler-1060 b,Kepler-1060,1,1,Transit,46.87793670000,0.00030500000,-0.00030500000,0,0.2495000000,,,0,2.38000000,0.45000000,-0.29000000,0,0.21232938,0.04014631,-0.02587207,0,6.26000000,,,0,0.01970000,,,0,2.550000,,,0,0.000000,,,0
2150,Kepler-1061 b,Kepler-1061,1,1,Transit,2.75798266600,0.00000388300,-0.00000388300,0,0.0388000000,0.0004000000,-0.0004000000,0,1.98000000,0.11000000,-0.37000000,0,0.17664377,0.00981354,-0.03300919,0,4.58000000,,,0,0.01440000,,,0,3.240000,,,0,0.000000,,,0
2151,Kepler-1062 b,Kepler-1062,1,1,Transit,9.30412078000,0.00002394000,-0.00002394000,0,0.0748000000,,,0,1.76000000,0.09000000,-0.10000000,0,0.15701668,0.00802926,-0.00892140,0,3.75000000,,,0,0.01180000,,,0,3.780000,,,0,0.000000,,,0
2152,Kepler-1063 b,Kepler-1063,2,1,Transit,14.07971466000,0.00002871000,-0.00002871000,0,0.1176000000,,,0,1.49000000,0.40000000,-0.19000000,0,0.13292890,0.03568561,-0.01695066,0,2.83000000,,,0,0.00889000,,,0,4.700000,,,0,0.000000,,,0
2153,Kepler-1064 b,Kepler-1064,1,1,Transit,16.54080322000,0.00004111000,-0.00004111000,0,0.1183000000,,,0,1.55000000,0.07000000,-0.05000000,0,0.13828174,0.00624498,-0.00446070,0,3.02000000,,,0,0.00951000,,,0,4.460000,,,0,0.000000,,,0
2154,Kepler-1065 b,Kepler-1065,1,2,Transit,3.60930890700,0.00000510200,-0.00000510200,0,0.0455000000,,,0,3.73000000,0.64000000,-0.36000000,0,0.33276831,0.05709698,-0.03211705,0,13.40000000,,,0,0.04220000,,,0,1.420000,,,0,0.000000,,,0
2155,Kepler-1065 c,Kepler-1065,1,2,Transit,2.37030743000,0.00001691000,-0.00001691000,0,0.0344000000,,,0,1.60000000,0.24000000,-0.17000000,0,0.14274244,0.02141137,-0.01516638,0,3.19000000,,,0,0.01000000,,,0,4.280000,,,0,0.000000,,,0
2156,Kepler-1066 b,Kepler-1066,1,1,Transit,1.93155983900,0.00000157100,-0.00000157100,0,0.0298000000,0.0001900000,-0.0001900000,0,2.36000000,0.50000000,-0.33000000,0,0.21054510,0.04460701,-0.02944063,0,6.17000000,,,0,0.01940000,,,0,2.580000,,,0,0.000000,,,0
2157,Kepler-1067 b,Kepler-1067,1,2,Transit,0.76212926100,0.00000273200,-0.00000273200,0,0.0164000000,0.0000800000,-0.0000800000,0,0.80000000,0.12000000,-0.06000000,0,0.07137122,0.01070568,-0.00535284,0,0.43700000,,,0,0.00137000,,,0,4.690000,,,0,0.000000,,,0
2158,Kepler-1067 c,Kepler-1067,1,2,Transit,5.42583990100,,,0,0.0606900000,0.0003100000,-0.0003100000,0,1.74682428,,,0,0.15584149,,,0,3.70000000,,,0,0.01160000,,,0,3.810000,,,0,0.000000,,,0
2159,Kepler-1068 b,Kepler-1068,1,1,Transit,16.92344113000,0.00005446000,-0.00005446000,0,0.1303800000,0.0011900000,-0.0011900000,0,3.63000000,0.89000000,-0.37000000,0,0.32384691,0.07940048,-0.03300919,0,12.80000000,,,0,0.04030000,,,0,1.470000,,,0,0.000000,,,0
2160,Kepler-1069 b,Kepler-1069,1,1,Transit,23.89902960000,0.00014970000,-0.00014970000,0,0.1658700000,0.0011800000,-0.0011800000,0,1.60000000,0.31000000,-0.14000000,0,0.14274244,0.02765635,-0.01248996,0,3.19000000,,,0,0.01000000,,,0,4.280000,,,0,0.000000,,,0
2161,Kepler-107 b,Kepler-107,1,4,Transit,3.18002180000,0.00000290000,-0.00000290000,0,0.0454400000,0.0003600000,-0.0003600000,0,1.53600000,0.02500000,-0.02500000,0,0.13703298,0.00223035,-0.00223035,0,3.80000000,1.80000000,-1.70000000,0,0.01195614,0.00566343,-0.00534880,0,5.800000,2.700000,-2.600000,0,0.100000,,,1
2162,Kepler-107 c,Kepler-107,1,4,Transit,4.90145200000,0.00000000000,0.00000000000,0,0.0606400000,0.0004800000,-0.0004800000,0,1.59700000,0.02600000,-0.02600000,0,0.14247504,0.00231957,-0.00231957,0,10.00000000,2.00000000,-2.00000000,0,0.03146352,0.00629270,-0.00629270,0,13.500000,2.900000,-2.800000,0,0.080000,,,1
2163,Kepler-107 d,Kepler-107,1,4,Transit,7.95839000000,0.00012000000,-0.00012000000,0,0.0837700000,0.0006500000,-0.0006500000,0,0.86000000,0.06000000,-0.06000000,0,0.07672419,0.00535285,-0.00535285,0,7.70000000,,,1,0.02422691,,,1,67.000000,,,1,0.110000,,,1
2164,Kepler-107 e,Kepler-107,1,4,Transit,14.74914300000,0.00001900000,-0.00001900000,0,0.1263800000,0.0009900000,-0.0009900000,0,2.90300000,0.03500000,-0.03500000,0,0.25898876,0.00312250,-0.00312250,0,14.10000000,3.30000000,-3.30000000,0,0.04436356,0.01038296,-0.01038296,0,3.180000,0.750000,-0.740000,0,0.100000,,,1
2165,Kepler-1070 b,Kepler-1070,1,1,Transit,6.22161470000,0.00001944000,-0.00001944000,0,0.0675300000,0.0006600000,-0.0006600000,0,1.73000000,0.81000000,-0.25000000,0,0.15434026,0.07226336,-0.02230351,0,3.64000000,,,0,0.01150000,,,0,3.860000,,,0,0.000000,,,0
2166,Kepler-1071 b,Kepler-1071,1,1,Transit,6.17998440000,0.00001367000,-0.00001367000,0,0.0629000000,0.0007000000,-0.0007000000,0,2.38000000,0.07000000,-0.14000000,0,0.21232938,0.00624498,-0.01248996,0,6.26000000,,,0,0.01970000,,,0,2.550000,,,0,0.000000,,,0
2167,Kepler-1072 b,Kepler-1072,1,1,Transit,1.56906650200,0.00000289900,-0.00000289900,0,0.0274200000,0.0002600000,-0.0002600000,0,1.58000000,0.72000000,-0.24000000,0,0.14095816,0.06423410,-0.02141137,0,3.12000000,,,0,0.00982000,,,0,4.350000,,,0,0.000000,,,0
2168,Kepler-1073 b,Kepler-1073,1,3,Transit,8.67888593000,0.00002409000,-0.00002409000,0,0.0805000000,,,0,2.30000000,0.49000000,-0.25000000,0,0.20519226,0.04371487,-0.02230351,0,5.90000000,,,0,0.01860000,,,0,2.660000,,,0,0.000000,,,0
2169,Kepler-1073 c,Kepler-1073,1,3,Transit,4.02582254000,0.00001484000,-0.00001484000,0,0.0483000000,,,0,1.64000000,0.34000000,-0.18000000,0,0.14631100,0.03033277,-0.01605852,0,3.33000000,,,0,0.01050000,,,0,4.150000,,,0,0.000000,,,0
2170,Kepler-1073 d,Kepler-1073,1,3,Transit,2.50476002700,,,0,0.0352000000,,,0,1.48770949,,,0,0.13272478,,,0,2.82000000,,,0,0.00887000,,,0,4.710000,,,0,0.000000,,,0
2171,Kepler-1074 b,Kepler-1074,1,1,Transit,5.94566534000,0.00001443000,-0.00001443000,0,0.0536000000,,,0,1.25000000,0.24000000,-0.09000000,0,0.11151753,0.02141137,-0.00802926,0,2.10000000,,,0,0.00660000,,,0,5.910000,,,0,0.000000,,,0
2172,Kepler-1075 b,Kepler-1075,1,1,Transit,1.52372816000,0.00000270500,-0.00000270500,0,0.0208000000,,,0,1.42000000,0.16000000,-0.33000000,0,0.12668391,0.01427424,-0.02944063,0,2.60000000,,,0,0.00819000,,,0,4.990000,,,0,0.000000,,,0
2173,Kepler-1076 b,Kepler-1076,1,1,Transit,6.14727918000,0.00002112000,-0.00002112000,0,0.0611000000,,,0,0.80000000,0.04000000,-0.03000000,0,0.07137122,0.00356856,-0.00267642,0,0.43700000,,,0,0.00137000,,,0,4.690000,,,0,0.000000,,,0
2174,Kepler-1077 b,Kepler-1077,1,1,Transit,34.35118740000,0.00015030000,-0.00015030000,0,0.2101000000,,,0,2.77000000,0.70000000,-0.33000000,0,0.24712285,0.06244982,-0.02944063,0,8.10000000,,,0,0.02550000,,,0,2.090000,,,0,0.000000,,,0
2175,Kepler-1078 b,Kepler-1078,1,1,Transit,3.00725242000,0.00001242000,-0.00001242000,0,0.0388000000,,,0,1.90000000,0.30000000,-0.33000000,0,0.16950665,0.02676421,-0.02944063,0,4.27000000,,,0,0.01340000,,,0,3.420000,,,0,0.000000,,,0
2176,Kepler-1079 b,Kepler-1079,1,1,Transit,13.24503188000,0.00004886000,-0.00004886000,0,0.1092000000,,,0,1.63000000,0.33000000,-0.28000000,0,0.14541886,0.02944063,-0.02497993,0,3.29000000,,,0,0.01040000,,,0,4.170000,,,0,0.000000,,,0
2177,Kepler-108 b,Kepler-108,2,2,Transit,49.18392100000,0.00005400000,-0.00005400000,0,0.2920000000,,,0,8.65000000,0.48000000,-0.48000000,0,0.77200000,0.04300000,-0.04300000,0,56.00000000,,,0,0.17600000,,,0,0.475000,,,0,0.220000,0.190000,-0.120000,0
2178,Kepler-108 c,Kepler-108,2,2,Transit,190.32349400000,0.00098800000,-0.00098800000,0,0.7210000000,,,0,8.18000000,0.51000000,-0.51000000,0,0.73000000,0.04500000,-0.04500000,0,50.90000000,,,0,0.16000000,,,0,0.511000,,,0,0.040000,0.190000,-0.040000,0
2179,Kepler-1080 b,Kepler-1080,1,1,Transit,77.25483960000,0.00031980000,-0.00031980000,0,0.3781000000,,,0,3.28000000,1.13000000,-0.50000000,0,0.29262200,0.10081185,-0.04460701,0,10.80000000,,,0,0.03390000,,,0,1.680000,,,0,0.000000,,,0
2180,Kepler-1081 b,Kepler-1081,1,1,Transit,3.85691854700,0.00000965800,-0.00000965800,0,0.0466200000,0.0003400000,-0.0003400000,0,1.01000000,0.10000000,-0.07000000,0,0.09010616,0.00892140,-0.00624498,0,1.01000000,,,0,0.00317000,,,0,5.390000,,,0,0.000000,,,0
2181,Kepler-1082 b,Kepler-1082,1,1,Transit,1.54320660400,0.00000453600,-0.00000453600,0,0.0257100000,0.0002200000,-0.0002200000,0,1.12000000,0.18000000,-0.13000000,0,0.09991971,0.01605852,-0.01159782,0,1.46000000,,,0,0.00459000,,,0,5.710000,,,0,0.000000,,,0
2182,Kepler-1083 b,Kepler-1083,1,1,Transit,33.41779930000,0.00018540000,-0.00018540000,0,0.1899000000,,,0,3.36000000,0.16000000,-0.63000000,0,0.29975912,0.01427424,-0.05620484,0,11.20000000,,,0,0.03540000,,,0,1.620000,,,0,0.000000,,,0
2183,Kepler-1084 b,Kepler-1084,1,1,Transit,2.05333679000,0.00000412700,-0.00000412700,0,0.0324000000,,,0,1.11000000,0.23000000,-0.15000000,0,0.09902757,0.02051923,-0.01338210,0,1.41000000,,,0,0.00444000,,,0,5.670000,,,0,0.000000,,,0
2184,Kepler-1085 b,Kepler-1085,1,2,Transit,219.32175280000,0.00089460000,-0.00089460000,0,0.7336100000,0.0045300000,-0.0045300000,0,7.22000000,1.77000000,-0.74000000,0,0.64412526,0.15790882,-0.06601838,0,41.20000000,,,0,0.13000000,,,0,0.602000,,,0,0.000000,,,0
2185,Kepler-1085 c,Kepler-1085,1,2,Transit,56.77710000000,,,0,0.2979800000,0.0018500000,-0.0018500000,0,3.26817741,,,0,0.29156726,,,0,10.70000000,,,0,0.03370000,,,0,1.680000,,,0,0.000000,,,0
2186,Kepler-1086 b,Kepler-1086,2,2,Transit,18.78425728000,0.00005283000,-0.00005283000,0,0.1198000000,,,0,2.44000000,0.35000000,-0.28000000,0,0.21768222,0.03122491,-0.02497993,0,6.53000000,,,0,0.02050000,,,0,2.470000,,,0,0.000000,,,0
2187,Kepler-1086 c,Kepler-1086,2,2,Transit,161.51633450000,0.00086290000,-0.00086290000,0,0.5030000000,,,0,2.94000000,0.11000000,-0.13000000,0,0.26228923,0.00981354,-0.01159782,0,8.96000000,,,0,0.02820000,,,0,1.940000,,,0,0.000000,,,0
2188,Kepler-1087 b,Kepler-1087,1,1,Transit,0.69384285500,0.00000159500,-0.00000159500,0,0.0155400000,0.0001300000,-0.0001300000,0,0.61000000,0.17000000,-0.05000000,0,0.05442055,0.01516638,-0.00446070,0,0.16500000,,,0,0.00052000,,,0,3.990000,,,0,0.000000,,,0
2189,Kepler-1088 b,Kepler-1088,1,1,Transit,23.12748644000,0.00008919000,-0.00008919000,0,0.1616300000,0.0012200000,-0.0012200000,0,1.42000000,0.11000000,-0.10000000,0,0.12668391,0.00981354,-0.00892140,0,2.60000000,,,0,0.00819000,,,0,4.990000,,,0,0.000000,,,0
2190,Kepler-1089 b,Kepler-1089,1,1,Transit,5.13248561800,0.00000948000,-0.00000948000,0,0.0497000000,,,0,1.83000000,0.10000000,-0.34000000,0,0.16326166,0.00892140,-0.03033277,0,4.01000000,,,0,0.01260000,,,0,3.600000,,,0,0.000000,,,0
2191,Kepler-109 b,Kepler-109,1,2,Transit,6.48163070000,0.00000480000,-0.00000480000,0,0.0701000000,0.0019000000,-0.0019000000,0,2.49000000,0.11000000,-0.11000000,0,0.22214330,0.00981356,-0.00981356,0,4.90000000,,,1,0.01541712,,,1,1.700000,,,1,0.110000,,,1
2192,Kepler-109 c,Kepler-109,1,2,Transit,21.22265000000,0.00002700000,-0.00002700000,0,0.1546000000,0.0042000000,-0.0042000000,0,2.65000000,0.12000000,-0.12000000,0,0.23641757,0.01070570,-0.01070570,0,8.20000000,,,1,0.02580009,,,1,2.400000,,,1,0.098000,,,1
2193,Kepler-1090 b,Kepler-1090,1,2,Transit,198.68017900000,0.00217600000,-0.00217600000,0,0.6332300000,0.0038000000,-0.0038000000,0,2.25000000,0.21000000,-0.17000000,0,0.20073156,0.01873495,-0.01516638,0,5.69000000,,,0,0.01790000,,,0,2.740000,,,0,0.000000,,,0
2194,Kepler-1090 c,Kepler-1090,1,2,Transit,42.42720032000,,,0,0.2262200000,0.0013500000,-0.0013500000,0,3.29265785,,,0,0.29375176,,,0,10.90000000,,,0,0.03420000,,,0,1.680000,,,0,0.000000,,,0
2195,Kepler-1091 b,Kepler-1091,1,1,Transit,1.43474156400,0.00000327100,-0.00000327100,0,0.0252000000,,,0,1.46000000,0.36000000,-0.19000000,0,0.13025248,0.03211705,-0.01695066,0,2.73000000,,,0,0.00859000,,,0,4.820000,,,0,0.000000,,,0
2196,Kepler-1092 b,Kepler-1092,1,1,Transit,58.60179250000,0.00060060000,-0.00060060000,0,0.2996000000,,,0,2.07000000,0.37000000,-0.24000000,0,0.18467303,0.03300919,-0.02141137,0,4.94000000,,,0,0.01550000,,,0,3.060000,,,0,0.000000,,,0
